Ruuvi 0233
Дата,ISO8601,Цельсий,Фаренгейт,Кельвин,Относительная Влажность (%),Абсолютная Влажность (г/м³),Точка Росы (°C),Точка Росы (°F),Точка Росы (K),Давление (гПа),Ускорение по X,Ускорение по Y,Ускорение по Z,Напряжение Батареи,Счетчик Движения,Порядковый Номер Измерения,Мощность Передачи
2020-10-08 17:46:31,2020-10-08T14:46:31.805Z,24.83,76.69,297.98,54.46,12.43,15.03,59.06,288.18,990.00,-0.648,0.616,-0.460,2.173,0,500,4
2020-10-08 17:46:31,2020-10-08T14:46:31.834Z,24.83,76.69,297.98,54.46,12.43,15.03,59.06,288.18,990.00,-0.640,0.624,-0.460,2.173,0,501,4
2020-10-08 18:13:40,2020-10-08T15:13:40.431Z,28.32,82.98,301.47,46.09,12.77,15.64,60.15,288.79,990.31,0.148,-0.060,0.988,2.946,4,187,4
2020-10-08 18:18:46,2020-10-08T15:18:46.251Z,27.89,82.20,301.04,46.94,12.70,15.53,59.95,288.68,990.29,0.156,-0.076,0.984,2.946,4,425,4
2020-10-08 19:31:18,2020-10-08T16:31:18.054Z,28.27,82.89,301.42,45.84,12.66,15.50,59.91,288.65,990.03,0.020,0.008,0.992,2.953,6,861,4
2020-10-09 11:41:27,2020-10-09T08:41:27.000Z,26.82,80.28,299.97,47.94,12.23,14.88,58.79,288.03,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:28,2020-10-09T08:41:28.000Z,26.82,80.28,299.97,47.64,12.15,14.79,58.62,287.94,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:29,2020-10-09T08:41:29.000Z,26.82,80.28,299.97,47.62,12.14,14.78,58.60,287.93,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:30,2020-10-09T08:41:30.000Z,26.82,80.28,299.97,47.64,12.15,14.79,58.62,287.94,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:31,2020-10-09T08:41:31.000Z,26.82,80.28,299.97,47.67,12.16,14.80,58.63,287.95,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:32,2020-10-09T08:41:32.000Z,26.82,80.28,299.97,47.53,12.12,14.75,58.55,287.90,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:33,2020-10-09T08:41:33.000Z,26.82,80.28,299.97,47.44,12.10,14.72,58.50,287.87,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:35,2020-10-09T08:41:35.000Z,26.82,80.28,299.97,47.39,12.09,14.70,58.47,287.85,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:36,2020-10-09T08:41:36.000Z,26.82,80.28,299.97,47.28,12.06,14.67,58.40,287.82,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:37,2020-10-09T08:41:37.000Z,26.82,80.28,299.97,47.34,12.07,14.69,58.44,287.84,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:38,2020-10-09T08:41:38.000Z,26.82,80.28,299.97,47.42,12.09,14.71,58.49,287.86,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:39,2020-10-09T08:41:39.000Z,26.82,80.28,299.97,47.43,12.10,14.72,58.49,287.87,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:40,2020-10-09T08:41:40.000Z,26.82,80.28,299.97,47.37,12.08,14.70,58.46,287.85,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:41,2020-10-09T08:41:41.000Z,26.82,80.28,299.97,47.32,12.07,14.68,58.43,287.83,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:42,2020-10-09T08:41:42.000Z,26.82,80.28,299.97,47.28,12.06,14.67,58.40,287.82,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:43,2020-10-09T08:41:43.000Z,26.82,80.28,299.97,47.32,12.07,14.68,58.43,287.83,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:45,2020-10-09T08:41:45.000Z,26.82,80.28,299.97,47.33,12.07,14.69,58.43,287.84,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:46,2020-10-09T08:41:46.000Z,26.82,80.28,299.97,47.40,12.09,14.71,58.47,287.86,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:47,2020-10-09T08:41:47.000Z,26.82,80.28,299.97,47.43,12.10,14.72,58.49,287.87,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:48,2020-10-09T08:41:48.000Z,26.82,80.28,299.97,47.37,12.08,14.70,58.46,287.85,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:49,2020-10-09T08:41:49.000Z,26.82,80.28,299.97,47.33,12.07,14.69,58.43,287.84,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:50,2020-10-09T08:41:50.000Z,26.82,80.28,299.97,47.36,12.08,14.69,58.45,287.84,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:51,2020-10-09T08:41:51.000Z,26.82,80.28,299.97,47.41,12.09,14.71,58.48,287.86,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:52,2020-10-09T08:41:52.000Z,26.82,80.28,299.97,47.41,12.09,14.71,58.48,287.86,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:53,2020-10-09T08:41:53.000Z,26.82,80.28,299.97,47.37,12.08,14.70,58.46,287.85,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:54,2020-10-09T08:41:54.000Z,26.82,80.28,299.97,47.29,12.06,14.67,58.41,287.82,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:56,2020-10-09T08:41:56.000Z,26.82,80.28,299.97,47.32,12.07,14.68,58.43,287.83,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:57,2020-10-09T08:41:57.000Z,26.82,80.28,299.97,47.32,12.07,14.68,58.43,287.83,989.88,-,-,-,-,-,-,-
2020-10-09 11:41:58,2020-10-09T08:41:58.000Z,26.82,80.28,299.97,47.29,12.06,14.67,58.41,287.82,989.87,-,-,-,-,-,-,-
2020-10-09 11:41:59,2020-10-09T08:41:59.000Z,26.82,80.28,299.97,47.35,12.08,14.69,58.44,287.84,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:00,2020-10-09T08:42:00.000Z,26.82,80.28,299.97,47.37,12.08,14.70,58.46,287.85,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:01,2020-10-09T08:42:01.000Z,26.82,80.28,299.97,47.38,12.08,14.70,58.46,287.85,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:02,2020-10-09T08:42:02.000Z,26.82,80.28,299.97,47.37,12.08,14.70,58.46,287.85,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:03,2020-10-09T08:42:03.000Z,26.82,80.28,299.97,47.36,12.08,14.69,58.45,287.84,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:04,2020-10-09T08:42:04.000Z,26.82,80.28,299.97,47.41,12.09,14.71,58.48,287.86,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:06,2020-10-09T08:42:06.000Z,26.82,80.28,299.97,47.41,12.09,14.71,58.48,287.86,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:07,2020-10-09T08:42:07.000Z,26.82,80.28,299.97,47.42,12.09,14.71,58.49,287.86,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:08,2020-10-09T08:42:08.000Z,26.82,80.28,299.97,47.44,12.10,14.72,58.50,287.87,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:09,2020-10-09T08:42:09.000Z,26.82,80.28,299.97,47.45,12.10,14.72,58.50,287.87,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:10,2020-10-09T08:42:10.000Z,26.83,80.29,299.98,47.41,12.10,14.72,58.50,287.87,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:11,2020-10-09T08:42:11.000Z,26.83,80.29,299.98,47.34,12.08,14.70,58.46,287.85,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:12,2020-10-09T08:42:12.000Z,26.83,80.29,299.98,47.35,12.08,14.70,58.46,287.85,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:13,2020-10-09T08:42:13.000Z,26.83,80.29,299.98,47.29,12.07,14.68,58.43,287.83,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:14,2020-10-09T08:42:14.000Z,26.83,80.29,299.98,47.16,12.03,14.64,58.35,287.79,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:15,2020-10-09T08:42:15.000Z,26.83,80.29,299.98,47.09,12.02,14.62,58.31,287.77,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:17,2020-10-09T08:42:17.000Z,26.83,80.29,299.98,47.08,12.01,14.61,58.30,287.76,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:18,2020-10-09T08:42:18.000Z,26.83,80.29,299.98,47.07,12.01,14.61,58.30,287.76,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:19,2020-10-09T08:42:19.000Z,26.83,80.29,299.98,47.08,12.01,14.61,58.30,287.76,989.88,-,-,-,-,-,-,-
2020-10-09 11:42:20,2020-10-09T08:42:20.000Z,26.83,80.29,299.98,47.09,12.02,14.62,58.31,287.77,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:21,2020-10-09T08:42:21.000Z,26.83,80.29,299.98,47.11,12.02,14.62,58.32,287.77,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:22,2020-10-09T08:42:22.000Z,26.83,80.29,299.98,47.02,12.00,14.59,58.27,287.74,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:23,2020-10-09T08:42:23.000Z,26.83,80.29,299.98,46.99,11.99,14.58,58.25,287.73,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:24,2020-10-09T08:42:24.000Z,26.84,80.31,299.99,47.04,12.01,14.61,58.29,287.76,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:25,2020-10-09T08:42:25.000Z,26.84,80.31,299.99,47.13,12.03,14.64,58.35,287.79,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:27,2020-10-09T08:42:27.000Z,26.84,80.31,299.99,47.18,12.05,14.65,58.38,287.80,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:28,2020-10-09T08:42:28.000Z,26.84,80.31,299.99,47.25,12.06,14.68,58.42,287.83,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:29,2020-10-09T08:42:29.000Z,26.84,80.31,299.99,47.33,12.08,14.70,58.47,287.85,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:30,2020-10-09T08:42:30.000Z,26.84,80.31,299.99,47.35,12.09,14.71,58.48,287.86,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:31,2020-10-09T08:42:31.000Z,26.84,80.31,299.99,47.21,12.05,14.66,58.40,287.81,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:32,2020-10-09T08:42:32.000Z,26.84,80.31,299.99,47.12,12.03,14.63,58.34,287.78,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:33,2020-10-09T08:42:33.000Z,26.84,80.31,299.99,47.14,12.03,14.64,58.35,287.79,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:34,2020-10-09T08:42:34.000Z,26.84,80.31,299.99,47.19,12.05,14.66,58.38,287.81,989.86,-,-,-,-,-,-,-
2020-10-09 11:42:35,2020-10-09T08:42:35.000Z,26.84,80.31,299.99,47.18,12.05,14.65,58.38,287.80,989.86,-,-,-,-,-,-,-
2020-10-09 11:42:36,2020-10-09T08:42:36.000Z,26.85,80.33,300.00,47.09,12.03,14.63,58.34,287.78,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:38,2020-10-09T08:42:38.000Z,26.85,80.33,300.00,47.02,12.01,14.61,58.30,287.76,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:39,2020-10-09T08:42:39.000Z,26.85,80.33,300.00,47.03,12.01,14.61,58.30,287.76,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:40,2020-10-09T08:42:40.000Z,26.85,80.33,300.00,47.19,12.05,14.67,58.40,287.82,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:41,2020-10-09T08:42:41.000Z,26.85,80.33,300.00,47.26,12.07,14.69,58.44,287.84,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:42,2020-10-09T08:42:42.000Z,26.85,80.33,300.00,47.24,12.07,14.68,58.43,287.83,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:43,2020-10-09T08:42:43.000Z,26.85,80.33,300.00,47.19,12.05,14.67,58.40,287.82,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:44,2020-10-09T08:42:44.000Z,26.85,80.33,300.00,47.08,12.03,14.63,58.33,287.78,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:45,2020-10-09T08:42:45.000Z,26.85,80.33,300.00,47.07,12.02,14.63,58.33,287.78,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:46,2020-10-09T08:42:46.000Z,26.86,80.35,300.01,47.03,12.02,14.62,58.32,287.77,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:48,2020-10-09T08:42:48.000Z,26.86,80.35,300.01,47.05,12.03,14.63,58.33,287.78,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:49,2020-10-09T08:42:49.000Z,26.86,80.35,300.01,47.08,12.03,14.64,58.35,287.79,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:50,2020-10-09T08:42:50.000Z,26.86,80.35,300.01,47.12,12.04,14.65,58.37,287.80,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:51,2020-10-09T08:42:51.000Z,26.86,80.35,300.01,47.12,12.04,14.65,58.37,287.80,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:52,2020-10-09T08:42:52.000Z,26.86,80.35,300.01,47.13,12.05,14.66,58.38,287.81,989.86,-,-,-,-,-,-,-
2020-10-09 11:42:53,2020-10-09T08:42:53.000Z,26.87,80.37,300.02,47.14,12.05,14.67,58.40,287.82,989.86,-,-,-,-,-,-,-
2020-10-09 11:42:54,2020-10-09T08:42:54.000Z,26.87,80.37,300.02,47.21,12.07,14.69,58.44,287.84,989.86,-,-,-,-,-,-,-
2020-10-09 11:42:55,2020-10-09T08:42:55.000Z,26.87,80.37,300.02,47.22,12.08,14.69,58.45,287.84,989.87,-,-,-,-,-,-,-
2020-10-09 11:42:56,2020-10-09T08:42:56.000Z,26.87,80.37,300.02,47.15,12.06,14.67,58.41,287.82,989.86,-,-,-,-,-,-,-
2020-10-09 11:42:57,2020-10-09T08:42:57.000Z,26.87,80.37,300.02,47.14,12.05,14.67,58.40,287.82,989.86,-,-,-,-,-,-,-
2020-10-09 11:42:59,2020-10-09T08:42:59.000Z,26.88,80.38,300.03,47.07,12.04,14.65,58.38,287.80,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:00,2020-10-09T08:43:00.000Z,26.88,80.38,300.03,46.94,12.01,14.61,58.30,287.76,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:01,2020-10-09T08:43:01.000Z,26.88,80.38,300.03,47.01,12.03,14.63,58.34,287.78,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:02,2020-10-09T08:43:02.000Z,26.88,80.38,300.03,46.96,12.02,14.62,58.31,287.77,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:03,2020-10-09T08:43:03.000Z,26.88,80.38,300.03,46.87,11.99,14.59,58.26,287.74,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:04,2020-10-09T08:43:04.000Z,26.89,80.40,300.04,46.76,11.97,14.56,58.21,287.71,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:05,2020-10-09T08:43:05.000Z,26.89,80.40,300.04,46.72,11.96,14.55,58.19,287.70,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:06,2020-10-09T08:43:06.000Z,26.89,80.40,300.04,46.83,11.99,14.58,58.25,287.73,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:07,2020-10-09T08:43:07.000Z,26.89,80.40,300.04,46.95,12.02,14.62,58.32,287.77,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:09,2020-10-09T08:43:09.000Z,26.89,80.40,300.04,47.00,12.03,14.64,58.35,287.79,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:10,2020-10-09T08:43:10.000Z,26.90,80.42,300.05,46.92,12.02,14.62,58.32,287.77,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:11,2020-10-09T08:43:11.000Z,26.90,80.42,300.05,46.89,12.01,14.61,58.30,287.76,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:12,2020-10-09T08:43:12.000Z,26.90,80.42,300.05,46.83,12.00,14.59,58.27,287.74,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:13,2020-10-09T08:43:13.000Z,26.90,80.42,300.05,46.93,12.02,14.63,58.33,287.78,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:14,2020-10-09T08:43:14.000Z,26.90,80.42,300.05,46.96,12.03,14.64,58.35,287.79,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:15,2020-10-09T08:43:15.000Z,26.91,80.44,300.06,47.00,12.05,14.66,58.39,287.81,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:16,2020-10-09T08:43:16.000Z,26.91,80.44,300.06,47.03,12.05,14.67,58.40,287.82,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:17,2020-10-09T08:43:17.000Z,26.91,80.44,300.06,46.98,12.04,14.65,58.37,287.80,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:18,2020-10-09T08:43:18.000Z,26.91,80.44,300.06,47.00,12.05,14.66,58.39,287.81,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:20,2020-10-09T08:43:20.000Z,26.91,80.44,300.06,47.04,12.06,14.67,58.41,287.82,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:21,2020-10-09T08:43:21.000Z,26.92,80.46,300.07,46.96,12.04,14.65,58.38,287.80,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:22,2020-10-09T08:43:22.000Z,26.92,80.46,300.07,47.00,12.05,14.67,58.40,287.82,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:23,2020-10-09T08:43:23.000Z,26.92,80.46,300.07,47.06,12.07,14.69,58.44,287.84,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:24,2020-10-09T08:43:24.000Z,26.92,80.46,300.07,47.09,12.08,14.70,58.46,287.85,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:25,2020-10-09T08:43:25.000Z,26.93,80.47,300.08,47.06,12.07,14.70,58.45,287.85,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:26,2020-10-09T08:43:26.000Z,26.93,80.47,300.08,47.11,12.09,14.71,58.48,287.86,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:27,2020-10-09T08:43:27.000Z,26.93,80.47,300.08,47.14,12.10,14.72,58.50,287.87,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:28,2020-10-09T08:43:28.000Z,26.93,80.47,300.08,47.06,12.07,14.70,58.45,287.85,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:30,2020-10-09T08:43:30.000Z,26.94,80.49,300.09,46.98,12.06,14.68,58.42,287.83,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:31,2020-10-09T08:43:31.000Z,26.94,80.49,300.09,46.85,12.03,14.64,58.35,287.79,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:32,2020-10-09T08:43:32.000Z,26.94,80.49,300.09,46.76,12.00,14.61,58.29,287.76,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:33,2020-10-09T08:43:33.000Z,26.94,80.49,300.09,46.75,12.00,14.60,58.29,287.75,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:34,2020-10-09T08:43:34.000Z,26.94,80.49,300.09,46.74,12.00,14.60,58.28,287.75,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:35,2020-10-09T08:43:35.000Z,26.95,80.51,300.10,46.63,11.98,14.57,58.23,287.72,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:36,2020-10-09T08:43:36.000Z,26.95,80.51,300.10,46.51,11.95,14.53,58.16,287.68,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:37,2020-10-09T08:43:37.000Z,26.95,80.51,300.10,46.53,11.95,14.54,58.17,287.69,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:38,2020-10-09T08:43:38.000Z,26.95,80.51,300.10,46.68,11.99,14.59,58.26,287.74,989.88,-,-,-,-,-,-,-
2020-10-09 11:43:39,2020-10-09T08:43:39.000Z,26.95,80.51,300.10,46.72,12.00,14.60,58.28,287.75,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:41,2020-10-09T08:43:41.000Z,26.96,80.53,300.11,46.69,12.00,14.60,58.28,287.75,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:42,2020-10-09T08:43:42.000Z,26.96,80.53,300.11,46.61,11.98,14.58,58.24,287.73,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:43,2020-10-09T08:43:43.000Z,26.96,80.53,300.11,46.53,11.96,14.55,58.19,287.70,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:44,2020-10-09T08:43:44.000Z,26.96,80.53,300.11,46.50,11.95,14.54,58.17,287.69,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:45,2020-10-09T08:43:45.000Z,26.96,80.53,300.11,46.60,11.98,14.57,58.23,287.72,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:46,2020-10-09T08:43:46.000Z,26.96,80.53,300.11,46.73,12.01,14.61,58.31,287.76,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:47,2020-10-09T08:43:47.000Z,26.97,80.55,300.12,46.82,12.04,14.65,58.38,287.80,989.87,-,-,-,-,-,-,-
2020-10-09 11:43:48,2020-10-09T08:43:48.000Z,26.97,80.55,300.12,46.79,12.03,14.64,58.36,287.79,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:49,2020-10-09T08:43:49.000Z,26.97,80.55,300.12,46.63,11.99,14.59,58.26,287.74,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:51,2020-10-09T08:43:51.000Z,26.97,80.55,300.12,46.56,11.97,14.57,58.22,287.72,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:52,2020-10-09T08:43:52.000Z,26.97,80.55,300.12,46.64,11.99,14.59,58.27,287.74,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:53,2020-10-09T08:43:53.000Z,26.98,80.56,300.13,46.62,11.99,14.60,58.27,287.75,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:54,2020-10-09T08:43:54.000Z,26.98,80.56,300.13,46.61,11.99,14.59,58.27,287.74,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:55,2020-10-09T08:43:55.000Z,26.98,80.56,300.13,46.62,11.99,14.60,58.27,287.75,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:56,2020-10-09T08:43:56.000Z,26.98,80.56,300.13,46.65,12.00,14.61,58.29,287.76,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:57,2020-10-09T08:43:57.000Z,26.98,80.56,300.13,46.74,12.03,14.64,58.35,287.79,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:58,2020-10-09T08:43:58.000Z,26.99,80.58,300.14,46.74,12.03,14.65,58.36,287.80,989.86,-,-,-,-,-,-,-
2020-10-09 11:43:59,2020-10-09T08:43:59.000Z,26.99,80.58,300.14,46.78,12.04,14.66,58.39,287.81,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:00,2020-10-09T08:44:00.000Z,26.99,80.58,300.14,46.80,12.05,14.67,58.40,287.82,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:02,2020-10-09T08:44:02.000Z,26.99,80.58,300.14,46.74,12.03,14.65,58.36,287.80,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:03,2020-10-09T08:44:03.000Z,27.00,80.60,300.15,46.74,12.04,14.65,58.38,287.80,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:04,2020-10-09T08:44:04.000Z,27.00,80.60,300.15,46.73,12.04,14.65,58.37,287.80,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:05,2020-10-09T08:44:05.000Z,27.00,80.60,300.15,46.67,12.02,14.63,58.34,287.78,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:06,2020-10-09T08:44:06.000Z,27.00,80.60,300.15,46.53,11.99,14.58,58.25,287.73,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:07,2020-10-09T08:44:07.000Z,27.01,80.62,300.16,46.44,11.97,14.56,58.22,287.71,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:08,2020-10-09T08:44:08.000Z,27.01,80.62,300.16,46.40,11.96,14.55,58.19,287.70,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:09,2020-10-09T08:44:09.000Z,27.01,80.62,300.16,46.50,11.98,14.58,58.25,287.73,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:10,2020-10-09T08:44:10.000Z,27.01,80.62,300.16,46.45,11.97,14.57,58.22,287.72,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:12,2020-10-09T08:44:12.000Z,27.02,80.64,300.17,46.43,11.97,14.57,58.23,287.72,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:13,2020-10-09T08:44:13.000Z,27.02,80.64,300.17,46.43,11.97,14.57,58.23,287.72,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:14,2020-10-09T08:44:14.000Z,27.02,80.64,300.17,46.43,11.97,14.57,58.23,287.72,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:15,2020-10-09T08:44:15.000Z,27.02,80.64,300.17,46.40,11.96,14.56,58.21,287.71,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:16,2020-10-09T08:44:16.000Z,27.02,80.64,300.17,46.40,11.96,14.56,58.21,287.71,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:17,2020-10-09T08:44:17.000Z,27.03,80.65,300.18,46.49,11.99,14.60,58.28,287.75,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:18,2020-10-09T08:44:18.000Z,27.03,80.65,300.18,46.50,12.00,14.60,58.28,287.75,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:19,2020-10-09T08:44:19.000Z,27.03,80.65,300.18,46.52,12.00,14.61,58.30,287.76,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:20,2020-10-09T08:44:20.000Z,27.03,80.65,300.18,46.55,12.01,14.62,58.31,287.77,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:21,2020-10-09T08:44:21.000Z,27.03,80.65,300.18,46.50,12.00,14.60,58.28,287.75,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:23,2020-10-09T08:44:23.000Z,27.04,80.67,300.19,46.43,11.99,14.59,58.26,287.74,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:24,2020-10-09T08:44:24.000Z,27.04,80.67,300.19,46.43,11.99,14.59,58.26,287.74,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:25,2020-10-09T08:44:25.000Z,27.04,80.67,300.19,46.33,11.96,14.55,58.20,287.70,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:26,2020-10-09T08:44:26.000Z,27.04,80.67,300.19,46.23,11.93,14.52,58.14,287.67,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:27,2020-10-09T08:44:27.000Z,27.05,80.69,300.20,46.27,11.95,14.54,58.18,287.69,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:28,2020-10-09T08:44:28.000Z,27.05,80.69,300.20,46.28,11.95,14.55,58.18,287.70,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:29,2020-10-09T08:44:29.000Z,27.05,80.69,300.20,46.24,11.94,14.53,58.16,287.68,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:30,2020-10-09T08:44:30.000Z,27.05,80.69,300.20,46.31,11.96,14.56,58.20,287.71,989.86,-,-,-,-,-,-,-
